Title,Price,Neighborhood,Size,Rooms,Bedrooms,Bathrooms,Floors,Additional Information,Location
Vend appartement à Bernoussi. 2 chambres. Jardin.,300 000 DH,Bernoussi à Casablanca,49 m²,1 Pièce,2 Chambres,1 Salle de bain,Not specified,"['Bon état', '1-5 ans']","['33.610187537328144', '-7.506923675537109']"
Des studios neufs haut standing bourgogne,522 000 DH,Bourgogne Ouest à Casablanca,30 m²,2 Pièces,1 Chambre,1 Salle de bain,Not specified,['Nouveau'],"['33.582734173084866', '-7.675838470458984']"
Appartement à vendre de 85 à 115,15 800 DH,Maârif Extension à Casablanca,85 m²,1 Pièce,2 Chambres,1 Salle de bain,3ème étage,"['Nouveau', '1-5 ans']","['33.571321548399844', '-7.636278545420197']"
Joli appartement à vendre Derb Ghallef 78m²,1 111 250 DH,Derb Ghalef à Casablanca,78 m²,3 Pièces,2 Chambres,2 Salles de bains,5ème étage,"['Nouveau', '1-5 ans']","['33.57154299116339', '-7.636313438415527']"
Villa à vendre a usage commercial CIL 480m²,12 500 000 DH,CIL (Hay Salam) à Casablanca,480 m²,10 Pièces,5 Chambres,5 Salles de bains,Not specified,"['Bon état', '5-10 ans']","['33.547117579470296', '-7.675495147705078']"
Appartement a vendre 115m² Californie,1 610 000 DH,Californie à Casablanca,115 m²,3 Pièces,2 Chambres,2 Salles de bains,Not specified,"['Nouveau', ""Moins d'un an""]","['33.5320075462679', '-7.616862947014511']"
Vente appartement sans visàvis 191m2 Bd la Martine,2 000 000 DH,Hermitage à Casablanca,191 m²,4 Pièces,3 Chambres,2 Salles de bains,Not specified,"['Bon état', '10-20 ans']","['33.57154299116339', '-7.636313438415527']"
Vente magnifique appartement de 168m² BD GHANDI,3 400 000 DH,Beauséjour à Casablanca,164 m²,6 Pièces,3 Chambres,3 Salles de bains,Not specified,"['Bon état', '5-10 ans']","['33.547117579470296', '-7.675495147705078']"
Appartement à vendre 260 m² prés de bd d 'Anfa,3 400 000 DH,Anfa à Casablanca,262 m²,5 Pièces,3 Chambres,3 Salles de bains,7ème étage,"['Bon état', '5-10 ans']","['33.582734173084866', '-7.675838470458984']"
Splendide villa à vendre Sidi Maarouf 373m²,5 400 000 DH,Sidi Maarouf à Casablanca,373 m²,8 Pièces,5 Chambres,3 Salles de bains,Not specified,"['Bon état', '5-10 ans']","['33.5320075462679', '-7.616862947014511']"
Villa a vendre près de bd Fès 500m²,5 500 000 DH,Californie à Casablanca,500 m²,7 Pièces,3 Chambres,6 Salles de bains,Not specified,"['Bon état', '5-10 ans']","['33.5320075462679', '-7.616862947014511']"
Vente magnifique appartement 204m² Gauthier,3 672 000 DH,Gauthier à Casablanca,204 m²,6 Pièces,4 Chambres,3 Salles de bains,4ème étage,"['Nouveau', '1-5 ans']","['33.59424563181959', '-7.610692977905273']"
Bel appartement à vendre 141m² Palmier,2 679 000 DH,Palmier à Casablanca,141 m²,5 Pièces,3 Chambres,3 Salles de bains,5ème étage,"['Bon état', '5-10 ans']","['33.57154299116339', '-7.636313438415527']"
Vente appartement 105m² Californie,1 470 000 DH,Californie à Casablanca,105 m²,4 Pièces,3 Chambres,2 Salles de bains,2ème étage,"['Bon état', '5-10 ans']","['33.5320075462679', '-7.616862947014511']"
Appartement a vendre 83 m² la Gironde,1 050 000 DH,La Gironde à Casablanca,83 m²,3 Pièces,2 Chambres,2 Salles de bains,Not specified,"['Bon état', '1-5 ans']","['33.57708513162621', '-7.602968215942383']"
Studio neuf à vendre à Mâarif,755 000 DH,Maârif à Casablanca,37 m²,2 Pièces,1 Chambre,1 Salle de bain,2ème étage,"['Nouveau', ""Moins d'un an""]","['33.57154299116339', '-7.636313438415527']"
Appartement traversant à vendre CFC avec meubles,3 180 000 DH,Casablanca Finance City à Casablanca,130 m²,3 Pièces,2 Chambres,2 Salles de bains,Not specified,['Bon état'],"['33.547117579470296', '-7.675495147705078']"
"Villa à vendre 1142m2 à Ain Diab, Casablanca",18 800 000 DH,Ain Diab à Casablanca,1142 m²,Not specified,5 Chambres,3 Salles de bains,Not specified,[],"['33.58630932470067', '-7.671375274658203']"
Appartement à l'achat à Hay Al Fath. 3 pièces,330 000 DH,Hay Al Fath à Casablanca,37 m²,3 Pièces,2 Chambres,1 Salle de bain,4ème étage,['Bon état'],"['33.53696537041975', '-7.594258217245613']"
Appartement à vendre à CIL,1 875 000 DH,CIL (Hay Salam) à Casablanca,118 m²,4 Pièces,3 Chambres,2 Salles de bains,Not specified,['Bon état'],"['33.547117579470296', '-7.675495147705078']"
Bel appartement dernier étage,1 830 000 DH,Les princesses à Casablanca,116 m²,4 Pièces,2 Chambres,2 Salles de bains,7ème étage,"['Bon état', '5-10 ans']","['33.55627344791359', '-7.67918586730957']"
Magnifique appartement 3 chambres emplacement d'exception,3 000 000 DH,Gauthier à Casablanca,211 m²,5 Pièces,3 Chambres,3 Salles de bains,3ème étage,"['Nouveau', '20-30 ans']","['33.789919196461405', '-7.158708572387695']"
Bel opportunité à la villette près de Tachfine Center,750 000 DH,Ain Borja à Casablanca,75 m²,4 Pièces,2 Chambres,1 Salle de bain,5ème étage,"['Bon état', '10-20 ans']","['33.5890305365205', '-7.578504722375561']"
Studio haut standing à saisir,1 260 000 DH,Maârif à Casablanca,66 m²,1 Pièce,1 Chambre,1 Salle de bain,3ème étage,"['Nouveau', ""Moins d'un an""]","['33.58602331802259', '-7.636442184448242']"
Vente appartement 67m2 à Hay Rajaa,690 000 DH,Hay Rajaa à Casablanca,67 m²,3 Pièces,2 Chambres,1 Salle de bain,3ème étage,"['Bon état', '10-20 ans']","['33.57616631995838', '-7.549193442232991']"
Appartement a vendre haut standing quartier racine,3 700 000 DH,Racine à Casablanca,246 m²,2 Pièces,3 Chambres,3 Salles de bains,1er étage,"['Bon état', '5-10 ans']","['33.592458238962855', '-7.648158073425293']"
Apprt à vendre Casablanca maarif,2 000 000 DH,Maârif à Casablanca,111 m²,5 Pièces,2 Chambres,1 Salle de bain,2ème étage,"['Bon état', '5-10 ans']","['35.6588564', '-5.2868937']"
Appartement à vendre à Ain Borja. 2 belles chambres. Avec ascenseur et terrasse,920 000 DH,Ain Borja à Casablanca,88 m²,4 Pièces,2 Chambres,1 Salle de bain,Not specified,['Bon état'],"['33.58652382908706', '-7.586703300476074']"
Bel Appartement sans vis à vis ensoleillé,2 950 000 DH,Maârif Extension à Casablanca,215 m²,5 Pièces,3 Chambres,4 Salles de bains,1er étage,"['Bon état', '10-20 ans']","['33.58423962715716', '-7.6450265989801025']"
"Appartement en vente à Val Fleury. 3 chambres agréables. Porte blindée, salon marocain traditionnel",2 200 000 DH,Val Fleury à Casablanca,122 m²,4 Pièces,3 Chambres,2 Salles de bains,2ème étage,"['Bon état', '5-10 ans']","['33.57519011717882', '-7.636785507202148']"
50% d'un bien immobilier a rénover,900 000 DH,Jamila 5 à Casablanca,79 m²,1 Pièce,1 Chambre,1 Salle de bain,Not specified,"['À rénover', '20-30 ans']","['33.54261081917154', '-7.563271522521973']"
Vente d'un bel appartement à Racine. 3 belles chambres. Cheminée et service de conciergerie,2 200 000 DH,Racine à Casablanca,137 m²,4 Pièces,3 Chambres,2 Salles de bains,2ème étage,"['Bon état', '10-20 ans']","['33.592458238962855', '-7.648158073425293']"
Des studios de haut standing a vendre a Oasis,990 000 DH,Oasis à Casablanca,51 m²,2 Pièces,1 Chambre,1 Salle de bain,Not specified,"['Nouveau', ""Moins d'un an""]","['33.55702447218315', '-7.6348114013671875']"
Appartement avendre,595 000 DH,Sidi Maarouf à Casablanca,64 m²,3 Pièces,3 Chambres,1 Salle de bain,4ème étage,['Bon état'],"['33.5320075462679', '-7.6168629470145115']"
Appartement en vente à Racine. 2 belles chambres. Salon Marocain et antenne parabolique,2 000 000 DH,Racine à Casablanca,120 m²,5 Pièces,2 Chambres,2 Salles de bains,18ème étage,"['Bon état', '10-20 ans']","['33.59171803492834', '-7.641209408819516']"
Immeuble à vendre,12 900 000 DH,Bourgogne Ouest à Casablanca,436 m²,1 Pièce,1 Chambre,1 Salle de bain,1er étage,"['À rénover', '50-70 ans']","['33.59769698217686', '-7.639660835266117']"
Vente de bureaux à Oulfa. Surface totale 52 m²,340 000 DH,Oulfa à Casablanca,52 m²,2 Pièces,1 Chambre,1 Salle de bain,Not specified,"['Bon état', '10-20 ans']","['33.55627344791359', '-7.67918586730957']"
Studio terrasse 63m a vendre a palmier,1 100 000 DH,Palmier à Casablanca,63 m²,2 Pièces,1 Chambre,1 Salle de bain,Not specified,['Nouveau'],"['33.580946541729524', '-7.629060745239258']"
Vendre haut standing Appartement 91m2,1 501 500 DH,Derb Ghalef à Casablanca,91 m²,1 Pièce,3 Chambres,1 Salle de bain,1er étage,"['Nouveau', ""Moins d'un an""]","['33.57154299116339', '-7.636313438415527']"
Vente d'un bel appartement à Belvédère. 1 pièces confortables. Concierge et climatisation,750 000 DH,Belvédère à Casablanca,56 m²,1 Pièce,1 Chambre,1 Salle de bain,Not specified,"['Bon état', '1-5 ans']","['33.5895625839363', '-7.59678840637207']"
Superbe appartement à vendre à Racine Extension. 3 grandes pièces. Ascenseur et terrasse,2 600 000 DH,Racine Extension à Casablanca,226 m²,3 Pièces,4 Chambres,3 Salles de bains,5ème étage,"['Bon état', '10-20 ans']","['33.59056356209817', '-7.640819549560547']"
Appartement à vendre à Belvédère. 2 grandes pièces. Belle terrasse,1 100 000 DH,Belvédère à Casablanca,70 m²,2 Pièces,2 Chambres,2 Salles de bains,5ème étage,"['Bon état', '5-10 ans']","['33.5895625839363', '-7.59678840637207']"
"Bel appartement à vendre à Racine. Superficie 179 m². Service de concierge, cheminée",2 950 000 DH,Racine à Casablanca,179 m²,1 Pièce,3 Chambres,2 Salles de bains,4ème étage,"['Bon état', '5-10 ans']","['33.592458238962855', '-7.648158073425293']"
Joli appartement à vendre avec toute les meubles,1 900 000 DH,Les Hôpitaux à Casablanca,116 m²,5 Pièces,3 Chambres,2 Salles de bains,1er étage,"['À rénover', '1-5 ans']","['33.57797899192462', '-7.6200056076049805']"
Magnifique villa à vendre à Laymoune. 3 chambres. Bien meublé,3 000 000 DH,Laymoune à Casablanca,240 m²,3 Pièces,3 Chambres,3 Salles de bains,Not specified,"['Nouveau', ""Moins d'un an""]","['33.54371964707593', '-7.665281295776367']"
Trés beau appartement quartier les Hopitaux,1 550 000 DH,Les Hôpitaux à Casablanca,118 m²,4 Pièces,3 Chambres,2 Salles de bains,4ème étage,"['Bon état', '5-10 ans']","['33.57080997175041', '-7.624822854995727']"
Appartement à l'achat à Aïn Sebaâ. Surface de 56 m². Cuisine équipée,385 000 DH,Aïn Sebaâ à Casablanca,56 m²,1 Pièce,3 Chambres,1 Salle de bain,2ème étage,"['Bon état', '10-20 ans']","['33.611688641154686', '-7.538852691650391']"
Appartement à vendre à Racine Extension. 3 belles chambres. Salon traditionnel et système d'antenne parabolique.,1 500 000 DH,Racine Extension à Casablanca,120 m²,7 Pièces,3 Chambres,2 Salles de bains,2ème étage,"['Bon état', '20-30 ans']","['33.59056356209817', '-7.640819549560547']"
Charmant appartement de 195m² avec une terasse,2 750 000 DH,Maârif Extension à Casablanca,195 m²,5 Pièces,4 Chambres,2 Salles de bains,1er étage,['Bon état'],"['33.57987394514173', '-7.646827697753906']"
Appartement Neuf 3 chambres à Jnane Californie,2 700 000 DH,Ain Chock à Casablanca,201 m²,8 Pièces,3 Chambres,3 Salles de bains,1er étage,"['Nouveau', '5-10 ans']","['33.52792432290891', '-7.6102456746413125']"
Maison à vendre à Ain Chock. Surface de 84 m².,2 500 000 DH,Ain Chock à Casablanca,84 m²,9 Pièces,9 Chambres,3 Salles de bains,Not specified,['Bon état'],"['33.54221736068901', '-7.6048994064331055']"
Exceptionnel studio premium au coeur de massira khadra,1 500 000 DH,Racine à Casablanca,65 m²,2 Pièces,1 Chambre,1 Salle de bain,3ème étage,"['Bon état', '1-5 ans']","['33.592458238962855', '-7.648158073425293']"
Villa D’exception sur Terrain Angle 2100 m2 en impasse,39 000 000 DH,Anfa à Casablanca,2100 m²,7 Pièces,4 Chambres,5 Salles de bains,Not specified,"['Bon état', '10-20 ans']","['33.596175974504256', '-7.657470703125']"
Superbe Villa 1000 m² à Californie,15 000 000 DH,Californie à Casablanca,1000 m²,12 Pièces,6 Chambres,4 Salles de bains,Not specified,"['Bon état', '5-10 ans']","['33.53595755299843', '-7.625627517700195']"
Appartement spacieux et lumineux,860 000 DH,Hay Moulay Rachid 6 à Casablanca,88 m²,3 Pièces,2 Chambres,2 Salles de bains,2ème étage,"['Bon état', '10-20 ans']","['33.56381915685642', '-7.551555633544922']"
Appartement à l'achat à Maârif,2 000 000 DH,Maârif à Casablanca,174 m²,3 Pièces,2 Chambres,2 Salles de bains,1er étage,"['Bon état', '20-30 ans']","['33.58602331802259', '-7.636442184448242']"
Appartement Oulfa,650 000 DH,Oulfa à Casablanca,57 m²,3 Pièces,2 Chambres,2 Salles de bains,Not specified,"['Bon état', '10-20 ans']","['33.55627344791359', '-7.67918586730957']"
Vend appartement à Les Hôpitaux. 2 chambres. Ascenseur,995 000 DH,Les Hôpitaux à Casablanca,69 m²,3 Pièces,2 Chambres,2 Salles de bains,2ème étage,"['Bon état', '20-30 ans']","['33.57797899192462', '-7.6200056076049805']"
Superbe appartement dans résidence de qualité,13 500 DH,Gauthier à Casablanca,167 m²,4 Pièces,3 Chambres,2 Salles de bains,5ème étage,['Bon état'],"['33.59424563181959', '-7.610692977905273']"
Appartement 117m avec tres bon prix à ain sebaa,1 100 000 DH,Aïn Sebaâ à Casablanca,117 m²,4 Pièces,3 Chambres,2 Salles de bains,2ème étage,"['Nouveau', ""Moins d'un an""]","['33.60346799030846', '-7.542543411254883']"
Des appartements à quartier princesses à vendre,1 634 000 DH,Les princesses à Casablanca,75 m²,2 Pièces,2 Chambres,2 Salles de bains,4ème étage,"['Nouveau', ""Moins d'un an""]","['33.57154299116339', '-7.636313438415527']"
Vente d un appartement peincese deux ch salon,1 340 000 DH,Les princesses à Casablanca,100 m²,3 Pièces,2 Chambres,2 Salles de bains,3ème étage,"['Bon état', '10-20 ans']","['33.57154299116339', '-7.636313438415527']"
Appartements haut standing fraîchement Livrés,2 100 000 DH,Ferme Bretonne (Hay Arraha) à Casablanca,121 m²,6 Pièces,3 Chambres,3 Salles de bains,Not specified,"['Nouveau', ""Moins d'un an""]","['33.5608510182527', '-7.647085189819336']"
Studio à vendre au centre ville de 60 m²,1 200 000 DH,Centre Ville à Casablanca,60 m²,1 Pièce,1 Chambre,1 Salle de bain,Not specified,['Bon état'],"['33.59424563181959', '-7.610692977905273']"
Studio 53m² Hôpitaux Abdelmoumen 1MDh,1 000 000 DH,Les Hôpitaux à Casablanca,53 m²,2 Pièces,1 Chambre,1 Salle de bain,3ème étage,"['Bon état', '5-10 ans']","['33.57154299116339', '-7.636313438415527']"
Appartement à vendre très bon état,590 000 DH,Ahl Loghlam (Hay Assalam) à Casablanca,77 m²,3 Pièces,2 Chambres,1 Salle de bain,Not specified,"['Bon état', '1-5 ans']","['33.58637499999999', '-7.48207']"
Appartement avec terrasse à vendre sur Bourgogne,3 500 000 DH,Bourgogne Ouest à Casablanca,240 m²,3 Pièces,2 Chambres,2 Salles de bains,7ème étage,"['Bon état', '10-20 ans']","['33.598304662993705', '-7.644252777099609']"
Appartement 151 M Quartier des Hôpitaux,2 400 000 DH,Les Hôpitaux à Casablanca,151 m²,5 Pièces,3 Chambres,2 Salles de bains,5ème étage,"['Bon état', '5-10 ans']","['33.57154299116339', '-7.636313438415527']"
Jolie villa bien ensoleillée,7 190 000 DH,Ain Diab Extension à Casablanca,400 m²,6 Pièces,4 Chambres,4 Salles de bains,Not specified,"['Bon état', '10-20 ans']","['33.57815776287343', '-7.6924896240234375']"
Appartement Neuf Exceptionnel T3 avec Terrasse à Vendre à Casablanca Finance City CFC,2 709 500 DH,Casablanca Finance City à Casablanca,145 m²,Not specified,2 Chambres,2 Salles de bains,Not specified,[],"['33.5585265011327', '-7.605092525482178']"
DERNIER Appt 68m2 2ch hôpital cheikh Khalifa,986 000 DH,Laymoune à Casablanca,68 m²,3 Pièces,2 Chambres,1 Salle de bain,5ème étage,"['Nouveau', ""Moins d'un an""]","['33.54371964707593', '-7.665281295776367']"
Studios a vendre sur maarif extention,713 000 DH,Franceville à Casablanca,34 m²,1 Pièce,1 Chambre,1 Salle de bain,1er étage,"['Nouveau', ""Moins d'un an""]","['33.57154299116339', '-7.636313438415527']"
Résidence les jardins de la villete,11 500 DH,La Vilette à Casablanca,60 m²,1 Pièce,3 Chambres,1 Salle de bain,3ème étage,"['Nouveau', ""Moins d'un an""]","['33.591528780040434', '-7.575674057006836']"
Joli appartement standing 190 m2 à vendre à 2 mars,2 470 000 DH,Les Hôpitaux à Casablanca,190 m²,4 Pièces,3 Chambres,3 Salles de bains,5ème étage,"['Bon état', '10-20 ans']","['33.56988921903477', '-7.613756060600287']"
A la vente Villa exceptionnelle à rafraîchir de 1500M2 située en plein boulevard sur Val d'Anfa,30 000 000 DH,Anfa à Casablanca,1290 m²,6 Pièces,4 Chambres,3 Salles de bains,Not specified,"['À rénover', '30-50 ans']","['33.599876743786034', '-7.660282656578339']"
Magnifique Appartement à vendre à Bv Fès Californi,2 250 000 DH,Californie à Casablanca,151 m²,2 Pièces,3 Chambres,3 Salles de bains,Not specified,['Bon état'],"['33.5320075462679', '-7.616862947014511']"
Appartement à vendre vote racine / les iris,2 900 000 DH,Triangle d'Or à Casablanca,139 m²,4 Pièces,2 Chambres,2 Salles de bains,3ème étage,"['Bon état', '5-10 ans']","['33.58813147796148', '-7.6366534679308415']"
Bel appartement à vendre à Hay El Hanaa,10 500 000 DH,Longchamps (Hay Al Hanâa) à Casablanca,600 m²,4 Pièces,4 Chambres,3 Salles de bains,Not specified,['Bon état'],"['33.57751418572474', '-7.664079666137695']"
Bel appartement à vendre à Val Fleury. Surface totale 186 m²,2 500 000 DH,Val Fleury à Casablanca,186 m²,4 Pièces,3 Chambres,2 Salles de bains,2ème étage,['Bon état'],"['33.57519011717882', '-7.636785507202148']"
Appartement en vente à Les princesses dans une résidence privée,2 100 000 DH,Les princesses à Casablanca,125 m²,4 Pièces,3 Chambres,2 Salles de bains,3ème étage,"['Bon état', '10-20 ans']","['33.57496471440948', '-7.6436061526338905']"
Superbe appartement à vendre à Maârif. 5 chambres agréables. Salon traditionnel et système d'antenne parabolique,7 500 000 DH,Maârif à Casablanca,565 m²,6 Pièces,5 Chambres,3 Salles de bains,5ème étage,"['Bon état', '10-20 ans']","['33.587159879558364', '-7.641019883493593']"
Splendide villa à vendre à Ain Diab proche Morocco mall,8 100 000 DH,Ain Diab Extension à Casablanca,447 m²,5 Pièces,4 Chambres,2 Salles de bains,Not specified,"['Bon état', '10-20 ans']","['33.57019209021434', '-7.706711910776903']"
Superbe appartement à vendre à Ain Diab. Surface de 111 m². Anfa place,3 850 000 DH,Ain Diab à Casablanca,111 m²,2 Pièces,2 Chambres,2 Salles de bains,Not specified,"['Bon état', '5-10 ans']","['33.59621251137646', '-7.678390156498468']"
Appartement à vendre 179 m2 avec terasse,2 900 000 DH,Bourgogne Est à Casablanca,179 m²,4 Pièces,3 Chambres,2 Salles de bains,4ème étage,"['Bon état', '10-20 ans']","['33.59185410364581', '-7.635418663766707']"
Vend appartement à Sidi Maarouf. 2 chambres. Proche casanearshore,1 200 000 DH,Sidi Maarouf à Casablanca,109 m²,3 Pièces,2 Chambres,1 Salle de bain,2ème étage,"['Bon état', '5-10 ans']","['33.54128593658312', '-7.641429090585385']"
Somptueuse villa à vendre à ain diab paraanfa,28 000 000 DH,Ain Diab à Casablanca,1711 m²,6 Pièces,4 Chambres,3 Salles de bains,Not specified,"['Bon état', '10-20 ans']","['33.59235862806638', '-7.6766501180192686']"
Appartement en vente à abdeltef ben kadour,1 900 000 DH,Bourgogne Ouest à Casablanca,120 m²,3 Pièces,2 Chambres,1 Salle de bain,3ème étage,"['Bon état', '10-20 ans']","['33.592470769270754', '-7.63928447373255']"
Vente d'un bel appartement proche mardoukh jardin sans vis à vis,2 550 000 DH,Mers Sultan à Casablanca,180 m²,4 Pièces,3 Chambres,2 Salles de bains,2ème étage,"['Bon état', '10-20 ans']","['33.581956948842354', '-7.6141424860691895']"
Vend appartement à hjajma bourgogbe a cote er rlbilua,1 550 000 DH,Racine Extension à Casablanca,110 m²,4 Pièces,3 Chambres,1 Salle de bain,2ème étage,"['Bon état', '10-20 ans']","['33.59295640145305', '-7.65319007965462']"
Appartement en vente à Bourgogne sur Bd Tantan,1 500 000 DH,Bourgogne Est à Casablanca,124 m²,4 Pièces,3 Chambres,2 Salles de bains,5ème étage,['Bon état'],"['33.591064046823725', '-7.556705474853516']"
Appartement à vendre à val fleuri,1 200 000 DH,Plateau (Al Batha) à Casablanca,80 m²,3 Pièces,2 Chambres,1 Salle de bain,2ème étage,"['Bon état', '10-20 ans']","['33.57185772422181', '-7.635969383879897']"
Vente d'un bel appartement à Maârif Extension. Surface totale 147 m². Ascenseur et terrasse,1 300 000 DH,Maârif Extension à Casablanca,147 m²,3 Pièces,2 Chambres,2 Salles de bains,1er étage,"['Bon état', '10-20 ans']","['33.576980995955296', '-7.640163578866866']"
Vente d'un bel appartement à Gauthier taha houssine sur blv anfa,2 300 000 DH,Gauthier à Casablanca,141 m²,4 Pièces,3 Chambres,2 Salles de bains,5ème étage,"['Bon état', '10-20 ans']","['33.59196388023423', '-7.633693510157428']"
Villa de luxe à vendre à Ain Diab Extension. Surface totale 544 m². Piscine,8 000 000 DH,Ain Diab Extension à Casablanca,544 m²,5 Pièces,4 Chambres,3 Salles de bains,Not specified,"['Bon état', '10-20 ans']","['33.571612560916805', '-7.706710092171156']"
Superbe appartement à vendre à Quartier Bachkou double façade,1 550 000 DH,Quartier Bachkou à Casablanca,122 m²,4 Pièces,3 Chambres,2 Salles de bains,1er étage,"['Bon état', '10-20 ans']","['33.55630134329516', '-7.626574536294418']"
Superbe appartement avec grand jardin privatif,525 000 DH,Sidi Maarouf à Casablanca,120 m²,3 Pièces,2 Chambres,1 Salle de bain,Not specified,"['Bon état', '10-20 ans']","['33.51346444230038', '-7.647130738063116']"
Vend appartement à 2 nars Surface totale 140 m². Ascenseur,2 200 000 DH,Mers Sultan à Casablanca,140 m²,4 Pièces,3 Chambres,2 Salles de bains,2ème étage,"['Bon état', '10-20 ans']","['33.57590490844805', '-7.612417396687336']"
Vend appartement à Palmier,3 400 000 DH,Palmier à Casablanca,200 m²,4 Pièces,3 Chambres,2 Salles de bains,3ème étage,"['Bon état', '10-20 ans']","['33.583210234190446', '-7.627961429690259']"
Appartement à vendre à Oasis. 1 chambre. Garage et terrasse,900 000 DH,Oasis à Casablanca,50 m²,1 Pièce,1 Chambre,1 Salle de bain,Not specified,['Nouveau'],"['33.55702447218315', '-7.6348114013671875']"
Bel appartement sans vis à vis à vendre,1 525 000 DH,Belvédère à Casablanca,127 m²,4 Pièces,3 Chambres,2 Salles de bains,Not specified,['Bon état'],"['33.5895625839363', '-7.59678840637207']"
Bel Appartement à vendre 81 m² à Casablanca,1 100 000 DH,Belvédère à Casablanca,81 m²,2 Pièces,2 Chambres,2 Salles de bains,7ème étage,"['Bon état', '5-10 ans']","['33.59091934252095', '-7.597660019954075']"
Californie tres belle villa de haut standing,13 500 000 DH,Californie à Casablanca,1015 m²,9 Pièces,5 Chambres,5 Salles de bains,Not specified,['Bon état'],"['33.53395431879406', '-7.622194290161161']"
Ideal investissement appart avec revenu locatif,2 000 000 DH,Gauthier à Casablanca,89 m²,3 Pièces,2 Chambres,1 Salle de bain,2ème étage,"['Bon état', '20-30 ans']","['33.59424563181959', '-7.610692977905273']"
A vendre appartement 2 pièces à BOURNAZEL,270 000 DH,Sidi Othmane à Casablanca,33 m²,2 Pièces,2 Chambres,1 Salle de bain,1er étage,"['Bon état', '50-70 ans']","['33.557471507338676', '-7.567906379699707']"
Découvrer votre nouveau Havre de pais à Casablanca,2 280 000 DH,Californie à Casablanca,114 m²,4 Pièces,3 Chambres,3 Salles de bains,3ème étage,"['À rénover', '1-5 ans']","['33.53595755299843', '-7.625627517700195']"
Vente d'un bel appartement à Sidi Moumen. Surface totale 140 m². Salon traditionnel marocain,850 000 DH,Sidi Moumen à Casablanca,140 m²,5 Pièces,3 Chambres,2 Salles de bains,2ème étage,"['Bon état', '20-30 ans']","['33.577774688305624', '-7.5360465497246345']"
"Racine, Rond point du sport, appartement Vente 3CH",1 850 000 DH,Racine à Casablanca,132 m²,4 Pièces,3 Chambres,2 Salles de bains,1er étage,"['Bon état', '10-20 ans']","['33.582734173084866', '-7.675838470458984']"
Superbe appartement moderne terrasse sur jardin,2 950 000 DH,Ain Diab Extension à Casablanca,134 m²,4 Pièces,3 Chambres,2 Salles de bains,Not specified,"['Nouveau', '1-5 ans']","['33.58113253773154', '-7.68132277007084']"
"CIL, vente d’une villa isolée 682 m2 5 CH",9 000 000 DH,CIL (Hay Salam) à Casablanca,682 m²,9 Pièces,5 Chambres,3 Salles de bains,Not specified,"['À rénover', '20-30 ans']","['33.547117579470296', '-7.675495147705078']"
"Bourgogne, joli appartement en vente orienté 2CH",1 300 000 DH,Bourgogne Ouest à Casablanca,96 m²,3 Pièces,2 Chambres,2 Salles de bains,4ème étage,"['Bon état', '10-20 ans']","['33.582734173084866', '-7.675838470458984']"
Appartement 132 m² Bd Abdelmoumen residence fermée,1 680 000 DH,Tantonville à Casablanca,132 m²,6 Pièces,3 Chambres,3 Salles de bains,2ème étage,"['Bon état', '10-20 ans']","['33.56780818136905', '-7.625627517699826']"
Appart. 56 m2 au résid. Al baida Casablanca,340 000 DH,Anassi à Casablanca,56 m²,3 Pièces,2 Chambres,1 Salle de bain,2ème étage,"['Bon état', '20-30 ans']","['33.54729641431625', '-7.61103630065918']"
Vente d'un bel appartement à Hay Moulay Rachid 2. 1 Pièce. Sécurisé 24/24.,720 000 DH,Hay Moulay Rachid 2 à Casablanca,78 m²,1 Pièce,3 Chambres,1 Salle de bain,1er étage,"['Bon état', '5-10 ans']","['33.568182893519676', '-7.538629746102288']"
Appart. 56 m2 au résid. Al baida Casablanca,340 000 DH,Anassi à Casablanca,56 m²,3 Pièces,2 Chambres,1 Salle de bain,2ème étage,"['Bon état', '20-30 ans']","['33.54729641431625', '-7.61103630065918']"
APPARTS NEUFS à Vendre À OASIS Trois Chambres,2 800 000 DH,Oasis à Casablanca,155 m²,4 Pièces,3 Chambres,2 Salles de bains,3ème étage,"['Nouveau', ""Moins d'un an""]","['33.55702447218315', '-7.6348114013671875']"
Appartement a Vendre Ain Sbaâ,1 200 000 DH,Aïn Sebaâ à Casablanca,107 m²,6 Pièces,2 Chambres,2 Salles de bains,1er étage,"['Nouveau', '1-5 ans']","['33.60346799030846', '-7.542543411254883']"
Appart à vendre 106 m2 au quartier des hopitaux,1 350 000 DH,Les Hôpitaux à Casablanca,106 m²,7 Pièces,2 Chambres,1 Salle de bain,3ème étage,"['Bon état', '20-30 ans']","['33.57797899192462', '-7.6200056076049805']"
Villa a vendre à Ain sebaa,3 200 000 DH,Aïn Sebaâ à Casablanca,160 m²,9 Pièces,5 Chambres,1 Salle de bain,Not specified,"['À rénover', '20-30 ans']","['33.611688641154686', '-7.538852691650391']"
Joli studio à vendre à Bourgogne Ouest. Surface totale 56 m². Meublé,1 240 000 DH,Bourgogne Ouest à Casablanca,56 m²,2 Pièces,1 Chambre,1 Salle de bain,5ème étage,"['Nouveau', '1-5 ans']","['33.598304662993705', '-7.644252777099609']"
Appartement à vendre,440 000 DH,Sidi Maarouf à Casablanca,50 m²,3 Pièces,2 Chambres,1 Salle de bain,Not specified,['Bon état'],"['33.51821300640254', '-7.644338607788086']"
