Title,Price,Neighborhood,Size,Rooms,Bedrooms,Bathrooms,Floors,Additional Information,Location
Riad titre a renover sidi ayoub. Produit rare,1 100 000 DH,Bab Aylan à Marrakech,70 m²,7 Pièces,4 Chambres,1 Salle de bain,Not specified,"['À rénover', '30-50 ans']","['31.631387022926283', '-7.988390922546387']"
"Exclusif Villa 3 CH, Contemporaine et lumineuse",365 000 EUR,Ennakhil (Palmeraie) à Marrakech,260 m²,5 Pièces,3 Chambres,3 Salles de bains,Not specified,"['Bon état', '10-20 ans']","['31.70597141813555', '-8.067913055419723']"
ACHAT VENTE: Appartement T3 73 m² à MARRAKECH,945 000 DH,Ain Mezouar à Marrakech,57 m²,2 Pièces,1 Chambre,1 Salle de bain,1er étage,"['Nouveau', '1-5 ans']","['31.63730628711834', '-8.053836822509766']"
Appartement à l'achat à Route Casablanca. Surface de 82 m². Places de stationnement et terrasse,1 550 000 DH,Route Casablanca à Marrakech,82 m²,2 Pièces,2 Chambres,1 Salle de bain,Not specified,['Nouveau'],"['31.756137873298158', '-7.978477478027344']"
Joli duplex 2 chambres meublé avec piscine et salle de sport,2 300 000 DH,Samlalia à Marrakech,126 m²,2 Pièces,2 Chambres,2 Salles de bains,Not specified,['Nouveau'],"['31.642275255055072', '-8.013195991516113']"
Somptueuse villa à vendre à Les Portes de Marrakech. 4 pièces. Piscine et air conditionné,4 400 000 DH,Les Portes de Marrakech à Marrakech,400 m²,4 Pièces,4 Chambres,4 Salles de bains,Not specified,['Nouveau'],"['31.593779939857317', '-8.022551536560059']"
Splendide villa à vendre à Hay Targa. 6 pièces confortables. Jardin et garage,3 600 000 DH,Hay Targa à Marrakech,401 m²,6 Pièces,5 Chambres,4 Salles de bains,Not specified,['Nouveau'],"['31.63478516509278', '-8.051648139953613']"
Appartement a Vendre au coeur de Gueliz,1 300 000 DH,Guéliz à Marrakech,98 m²,3 Pièces,2 Chambres,1 Salle de bain,2ème étage,"['Bon état', '5-10 ans']","['31.642567539017598', '-8.007831573486328']"
"Appartement de 75m² en vente, Les Orangers",735 000 DH,Route Casablanca à Marrakech,75 m²,3 Pièces,2 Chambres,1 Salle de bain,Not specified,['Nouveau'],"['31.756137873298158', '-7.978477478027344']"
"Appartement de 112m² en vente, Amiral Immobilier",1 019 200 DH,Guéliz à Marrakech,112 m²,4 Pièces,3 Chambres,2 Salles de bains,2ème étage,"['Nouveau', ""Moins d'un an""]","['31.642567539017598', '-8.007831573486328']"
Bel appartement à vendre à Sidi Ghanem. 3 belles chambres,250 000 DH,Sidi Ghanem à Marrakech,65 m²,4 Pièces,3 Chambres,2 Salles de bains,Not specified,['Nouveau'],"['31.673727043632013', '-8.068621158599882']"
Appartement en vente à Samlalia. 1 belle chambre,512 500 DH,Samlalia à Marrakech,41 m²,Not specified,1 Chambre,1 Salle de bain,Not specified,[],"['31.648917881447254', '-8.010287791681439']"
Vente d'un bel appartement à Majorelle. 2 belles chambres,440 000 DH,Majorelle à Marrakech,63 m²,3 Pièces,2 Chambres,1 Salle de bain,Not specified,['Nouveau'],"['31.643608424781892', '-8.001168662087295']"
Appartement à vendre à Mhamid. Superficie 67 m²,250 000 DH,Mhamid à Marrakech,67 m²,4 Pièces,3 Chambres,2 Salles de bains,Not specified,['Nouveau'],"['31.566506220831', '-8.07651758193947']"
Bel appartement à vendre à Mhamid. 3 chambres agréables,250 000 DH,Mhamid à Marrakech,67 m²,4 Pièces,3 Chambres,2 Salles de bains,Not specified,['Nouveau'],"['31.566506220831', '-8.07651758193947']"
Appartement de 72m² en vente Dyour Al Masjid,250 000 DH,Mhamid à Marrakech,72 m²,4 Pièces,3 Chambres,1 Salle de bain,Not specified,['Nouveau'],"['31.570355927933853', '-8.061234718922629']"
Appartement de 120 m² en vente Résidence Riad Garden,2 200 000 DH,Agdal à Marrakech,120 m²,3 Pièces,2 Chambres,1 Salle de bain,Not specified,['Nouveau'],"['31.590818970561372', '-7.989892959594613']"
Projet neuf de villas,2 950 300 DH,Route de Tahanaout à Marrakech,221 m²,4 Pièces,3 Chambres,2 Salles de bains,Not specified,"['Nouveau', ""Moins d'un an""]","['31.546225', '-8.003641']"
"Appartement de 130m² en vente, Les Orangers",1 167 100 DH,Route Casablanca à Marrakech,130 m²,4 Pièces,3 Chambres,2 Salles de bains,Not specified,['Nouveau'],"['31.756137873298158', '-7.978477478027344']"
Somptueuse villa à vendre à Hay Firdaouss. 7 grandes pièces. Porte blindée et parabole,3 300 000 DH,Hay Firdaouss à Marrakech,236 m²,7 Pièces,4 Chambres,4 Salles de bains,Not specified,"['Nouveau', ""Moins d'un an""]","['31.674457504528313', '-8.001351356506348']"
Appartement Premium à vendre à Jnane El Ali Guèliz,1 579 500 DH,Guéliz à Marrakech,117 m²,3 Pièces,3 Chambres,2 Salles de bains,Not specified,['Nouveau'],"['31.624572094914523', '-8.016736507415768']"
Villa prestigieuse semi finie à Atlas Golf Resort,2 730 000 DH,Route de Ouarzazate à Marrakech,404 m²,8 Pièces,6 Chambres,2 Salles de bains,Not specified,"['Nouveau', ""Moins d'un an""]","['31.575581283314857', '-7.8408050537109375']"
Villa 3 chambres avec piscine palmeraie,4 635 000 DH,Ennakhil (Palmeraie) à Marrakech,529 m²,5 Pièces,3 Chambres,2 Salles de bains,Not specified,"['Bon état', '5-10 ans']","['31.664194002214312', '-7.9561614990234375']"
Villa 2 chambres remise à neuf palmeraie,2 900 000 DH,Ennakhil (Palmeraie) à Marrakech,300 m²,3 Pièces,2 Chambres,2 Salles de bains,Not specified,"['Bon état', '5-10 ans']","['31.664194002214312', '-7.9561614990234375']"
Villa 3 chambres avec piscine et jardin palmeraie,3 000 000 DH,Ennakhil (Palmeraie) à Marrakech,360 m²,5 Pièces,3 Chambres,2 Salles de bains,Not specified,"['Bon état', '5-10 ans']","['31.664194002214312', '-7.9561614990234375']"
Appartement de 2 chambres à Victor Hugo,1 500 000 DH,Guéliz à Marrakech,105 m²,3 Pièces,2 Chambres,2 Salles de bains,Not specified,['Nouveau'],"['31.642567539017598', '-8.007831573486328']"
CIRCUIT de la PALMERAIE / 650M2 couverts,8 900 000 DH,Ennakhil (Palmeraie) à Marrakech,8000 m²,15 Pièces,5 Chambres,5 Salles de bains,Not specified,"['Bon état', '10-20 ans']","['31.646805553219806', '-7.957878112792969']"
1ERE ligne sur GOLF: top VUE plein ATLAS,849 000 EUR,Route de l'Ourika à Marrakech,1000 m²,16 Pièces,4 Chambres,4 Salles de bains,Not specified,"['Nouveau', '5-10 ans']","['31.504507459866005', '-7.985343933105469']"
PALAIS d'HOTES oriental / LUXE / PAS cher,13 990 000 DH,Route de l'Ourika à Marrakech,1573 m²,24 Pièces,12 Chambres,15 Salles de bains,Not specified,['Bon état'],"['31.504507459866005', '-7.985343933105469']"
"Appartement de 67m² en vente, Amiral Immobilier",589 600 DH,Guéliz à Marrakech,67 m²,3 Pièces,2 Chambres,1 Salle de bain,Not specified,"['Nouveau', ""Moins d'un an""]","['31.642567539017598', '-8.007831573486328']"
Splendide Duplex luxe hivernage coté M avenue,2 700 000 DH,Hivernage à Marrakech,173 m²,4 Pièces,2 Chambres,2 Salles de bains,Not specified,"['Nouveau', '1-5 ans']","['31.622590433750183', '-8.015168041753839']"
Villa 4 chambres sur résidence avec piscine,3 500 000 DH,Route de Fez à Marrakech,300 m²,7 Pièces,4 Chambres,2 Salles de bains,Not specified,"['Bon état', '5-10 ans']","['31.64622101102246', '-7.8497314453125']"
Superbe appartement lumineux,1 350 000 DH,Guéliz à Marrakech,86 m²,5 Pièces,2 Chambres,2 Salles de bains,4ème étage,"['Bon état', '5-10 ans']","['31.635077472598304', '-8.010320663452148']"
Appartement à vendre à Guéliz. Superficie 45 m²,445 500 DH,Guéliz à Marrakech,45 m²,2 Pièces,1 Chambre,1 Salle de bain,Not specified,"['Nouveau', ""Moins d'un an""]","['31.642567539017598', '-8.007831573486328']"
Top affaire magnifique villa a vendre agdal marrakech,4 168 260 DH,Route de Tahanaout à Marrakech,520 m²,4 Pièces,3 Chambres,3 Salles de bains,Not specified,['Nouveau'],"['36.859673', '10.134291']"
Appartement à vendre à Marrakech,1 130 000 DH,Amerchich à Marrakech,103 m²,5 Pièces,3 Chambres,2 Salles de bains,Not specified,"['Bon état', '10-20 ans']","['31.65745492906758', '-8.00460355850732']"
Appartement à vendre 60m² à Abwab Guéliz Marakech,495 000 DH,Guéliz à Marrakech,60 m²,5 Pièces,2 Chambres,1 Salle de bain,Not specified,['Bon état'],"['31.642567539017598', '-8.007831573486328']"
Maison de Plain Pied Neuve à Vendre Proche Centre Ville,590 000 EUR,Marrakech,260 m²,4 Pièces,4 Chambres,4 Salles de bains,Not specified,[],"['31.635808237342818', '-8.00055742263794']"
Appartement à vendre à Mhamid. Superficie 67 m²,250 000 DH,Mhamid à Marrakech,67 m²,4 Pièces,3 Chambres,2 Salles de bains,Not specified,['Nouveau'],"['31.566506220831', '-8.07651758193947']"
"Duplex F5 de 67m² à vendre, Abraj Menara 1",250 000 DH,Mhamid à Marrakech,67 m²,4 Pièces,3 Chambres,2 Salles de bains,Not specified,['Nouveau'],"['31.566506220830895', '-8.076732158660803']"
Appartement en vente à Les Portes de Marrakech. Surface de 65 m²,250 000 DH,Les Portes de Marrakech à Marrakech,65 m²,4 Pièces,3 Chambres,2 Salles de bains,Not specified,['Nouveau'],"['31.64954554577415', '-8.075337409972775']"
Appartement en vente à Majorelle. Superficie 52 m²,460 000 DH,Majorelle à Marrakech,65 m²,3 Pièces,2 Chambres,1 Salle de bain,Not specified,['Nouveau'],"['31.643608424781892', '-8.001168662087295']"
Appartement en vente à Les Portes de Marrakech. 2 chambres,220 000 DH,Les Portes de Marrakech à Marrakech,50 m²,3 Pièces,2 Chambres,1 Salle de bain,Not specified,['Nouveau'],"['31.64954554577415', '-8.075337409972775']"
Appartement à l'achat à Samlalia. 1 chambre,728 000 DH,Samlalia à Marrakech,56 m²,Not specified,1 Chambre,1 Salle de bain,Not specified,[],"['31.648917881447254', '-8.010287791681439']"
Appartement de 72m² en vente Dyour Al Masjid,250 000 DH,Mhamid à Marrakech,72 m²,4 Pièces,3 Chambres,1 Salle de bain,Not specified,['Nouveau'],"['31.570355927933853', '-8.061234718922629']"
Villa à Vendre sur le Golf  de Amelkis ,1 500 000 EUR,Amelkis à Marrakech,460 m²,4 Pièces,4 Chambres,4 Salles de bains,Not specified,[],"['31.617033068473265', '-7.927837371826172']"
Appartement à vendre avec piscine collective Targa,1 100 000 DH,Hay Targa à Marrakech,76 m²,3 Pièces,2 Chambres,2 Salles de bains,1er étage,"['Nouveau', '1-5 ans']","['31.63730628711834', '-8.053836822509766']"
Luxe appartement de 102m² 3 chambres a vendre vide,1 050 000 DH,Hay Mabrouka à Marrakech,102 m²,4 Pièces,3 Chambres,2 Salles de bains,3ème étage,['Nouveau'],"['31.642567539017598', '-8.007831573486328']"
Villa à louer en longue durée sur la route de Fès,25 000 DH,Route de Fez à Marrakech,300 m²,4 Pièces,3 Chambres,3 Salles de bains,Not specified,['Bon état'],"['31.64622101102246', '-7.8497314453125']"
Résidence de charme avec piscine,190 000 EUR,Hivernage à Marrakech,93 m²,Not specified,2 Chambres,2 Salles de bains,Not specified,[],"['31.624590366166395', '-8.01229476928711']"
Appartements Neuf En Vente,675 000 DH,Hay Annahda à Marrakech,75 m²,3 Pièces,2 Chambres,2 Salles de bains,Not specified,"['Nouveau', ""Moins d'un an""]","['31.597872136830873', '-8.031366349314341']"
Top emplacement riad 6 chbs magasin,1 350 000 DH,Zaouiat Lahdar à Marrakech,84 m²,7 Pièces,6 Chambres,1 Salle de bain,Not specified,"['Bon état', '20-30 ans']","['31.63279741973771', '-7.9869988301572725']"
Superbe Appartement Vue sur Jardin YSL,1 400 000 DH,Majorelle à Marrakech,97 m²,4 Pièces,2 Chambres,2 Salles de bains,Not specified,['Bon état'],"['31.642567539017598', '-8.007831573486328']"
Une magnifique villa/maison d'hôtes à vendre,15 000 000 DH,Amelkis à Marrakech,5000 m²,12 Pièces,8 Chambres,6 Salles de bains,Not specified,"['Nouveau', '1-5 ans']","['31.21636160983083', '-8.23326587677002']"
"Appartement en vente à Route de Safi. 2 belles chambres. Résidence avec concierge, climatisation générale",682 000 DH,Route de Safi à Marrakech,62 m²,2 Pièces,2 Chambres,1 Salle de bain,Not specified,['Nouveau'],"['31.74393456503281', '-8.103790283203125']"
Très jolie Villa,290 000 EUR,Route de l'Ourika à Marrakech,830 m²,Not specified,3 Chambres,3 Salles de bains,Not specified,[],"['31.504507459866005', '-7.985343933105469']"
Superbe villa,800 000 EUR,Route Amizmiz à Marrakech,1160 m²,Not specified,4 Chambres,3 Salles de bains,Not specified,[],"['31.539041642786586', '-8.128337860107422']"
Très jolie Villa,290 000 EUR,Route de l'Ourika à Marrakech,1130 m²,Not specified,3 Chambres,3 Salles de bains,Not specified,[],"['31.504507459866005', '-7.985343933105469']"
Appartement en vente à Route Casablanca. Superficie 64 m². Ascenseur et terrasse,7 000 000 DH,Route Casablanca à Marrakech,64 m²,3 Pièces,2 Chambres,1 Salle de bain,Not specified,['Bon état'],"['31.756137873298158', '-7.978477478027344']"
Opportunité exceptionnelle d'un Appartement F3 Rénové,1 050 000 DH,Route Casablanca à Marrakech,119 m²,3 Pièces,2 Chambres,2 Salles de bains,Not specified,['Nouveau'],"['31.756137873298158', '-7.978477478027344']"
Appartement à vendre 60m² à Abwab Guéliz Marakech,495 000 DH,Guéliz à Marrakech,60 m²,5 Pièces,2 Chambres,1 Salle de bain,Not specified,['Bon état'],"['31.642567539017598', '-8.007831573486328']"
Maison de Plain Pied Neuve à Vendre Proche Centre Ville,590 000 EUR,Marrakech,260 m²,4 Pièces,4 Chambres,4 Salles de bains,Not specified,[],"['31.635808237342818', '-8.00055742263794']"
Belle villa contemporaine avec piscine à Targa,4 500 000 DH,Hay Targa à Marrakech,400 m²,5 Pièces,4 Chambres,3 Salles de bains,Not specified,"['Nouveau', '1-5 ans']","['31.63478516509278', '-8.051648139953613']"
"Villa style moderne avec piscine, jacuzzi et grand jardin",3 700 000 DH,Ennakhil (Palmeraie) à Marrakech,1000 m²,5 Pièces,3 Chambres,2 Salles de bains,Not specified,"['Bon état', '5-10 ans']","['31.652472213568313', '-7.922543851456532']"
Superbe appartement à vendre à Samlalia. 1 belle chambre,512 500 DH,Samlalia à Marrakech,41 m²,Not specified,1 Chambre,1 Salle de bain,Not specified,[],"['31.648917881447254', '-8.010287791681439']"
"Duplex de 130m² en vente, Les Orangers",1 150 000 DH,Route Casablanca à Marrakech,130 m²,3 Pièces,2 Chambres,2 Salles de bains,Not specified,['Nouveau'],"['31.756137873298158', '-7.978477478027344']"
"Villa Jumelée de 418m² en vente, Black Emeraude",3 473 830 DH,Route Amizmiz à Marrakech,418 m²,10 Pièces,3 Chambres,3 Salles de bains,Not specified,['Nouveau'],"['31.539041642786586', '-8.128337860107422']"
"Villa Jumelée de 418 m² en vente, Black Emeraude",3 473 830 DH,Route Amizmiz à Marrakech,418 m²,10 Pièces,3 Chambres,2 Salles de bains,Not specified,['Nouveau'],"['31.539041642786586', '-8.128337860107422']"
"Villa Isolée de 909m² en vente, Black Emeraude",6 280 110 DH,Route Amizmiz à Marrakech,909 m²,13 Pièces,5 Chambres,4 Salles de bains,Not specified,['Nouveau'],"['31.539041642786586', '-8.128337860107422']"
"Duplex de 162m² en vente, Les Orangers",1 458 000 DH,Route Casablanca à Marrakech,162 m²,3 Pièces,2 Chambres,2 Salles de bains,Not specified,['Nouveau'],"['31.756137873298158', '-7.978477478027344']"
Vend appartement à Les Portes de Marrakech. 3 chambres agréables,250 000 DH,Les Portes de Marrakech à Marrakech,65 m²,4 Pièces,3 Chambres,2 Salles de bains,Not specified,['Nouveau'],"['31.64954554577415', '-8.075337409972775']"
Vend appartement à Samlalia. Surface de 46 m²,575 000 DH,Samlalia à Marrakech,46 m²,Not specified,1 Chambre,1 Salle de bain,Not specified,[],"['31.648917881447254', '-8.010287791681439']"
Vend appartement à Majorelle. Superficie 115 m²,550 000 DH,Majorelle à Marrakech,73 m²,4 Pièces,3 Chambres,2 Salles de bains,Not specified,['Nouveau'],"['31.643608424781892', '-8.001168662087295']"
Splendide villa à vendre à Route Amizmiz. Surface de 1000 m²,4 900 000 DH,Route Amizmiz à Marrakech,1000 m²,5 Pièces,4 Chambres,4 Salles de bains,Not specified,['Nouveau'],"['31.539041642786586', '-8.128337860107422']"
Somptueuse villa à vendre à Route Amizmiz. Superficie 1000 m²,4 900 000 DH,Route Amizmiz à Marrakech,1000 m²,5 Pièces,4 Chambres,4 Salles de bains,Not specified,['Nouveau'],"['31.539041642786586', '-8.128337860107422']"
Vend appartement à Samlalia. Surface totale 44 m²,550 000 DH,Samlalia à Marrakech,44 m²,Not specified,1 Chambre,1 Salle de bain,Not specified,[],"['31.648917881447254', '-8.010287791681439']"
Somptueuse maison à vendre à Route Amizmiz. 4 belles chambres,4 900 000 DH,Route Amizmiz à Marrakech,1000 m²,5 Pièces,4 Chambres,4 Salles de bains,Not specified,['Nouveau'],"['31.539041642786586', '-8.128337860107422']"
Appartement en vente à Majorelle. 2 belles chambres,430 000 DH,Majorelle à Marrakech,60 m²,3 Pièces,2 Chambres,1 Salle de bain,Not specified,['Nouveau'],"['31.643608424781892', '-8.001168662087295']"
Grande villa à vendre à la palmeraie,28 000 000 DH,Ennakhil (Palmeraie) à Marrakech,10000 m²,12 Pièces,7 Chambres,7 Salles de bains,Not specified,"['Bon état', '10-20 ans']","['31.664194002214312', '-7.9561614990234375']"
Bel appartement pour habitation ou commercial de trois façades bien orienté,1 100 000 DH,Hay Mabrouka à Marrakech,102 m²,4 Pièces,3 Chambres,1 Salle de bain,3ème étage,"['Nouveau', ""Moins d'un an""]","['31.658386037657532', '-8.03276538848877']"
Appartement à l'achat à Route Casablanca. Surface totale 78 m². Terrasse et ascenseur,520 000 DH,Route Casablanca à Marrakech,78 m²,2 Pièces,1 Chambre,1 Salle de bain,Not specified,['Nouveau'],"['31.756137873298158', '-7.978477478027344']"
Villa indépendante face à l'ATLAS,1 751 000 EUR,Route de Fez à Marrakech,1300 m²,9 Pièces,7 Chambres,7 Salles de bains,Not specified,[],"['31.64622101102246', '-7.8497314453125']"
Propriété de caractère à 5 mn du centre ville à vendre,4 253 900 EUR,Amelkis à Marrakech,950 m²,12 Pièces,8 Chambres,8 Salles de bains,Not specified,[],"['31.617033068473265', '-7.927837371826172']"
Villa Maison d’Hôte / Bab Atlas Palmeraie,1 545 000 EUR,Marrakech,1000 m²,8 Pièces,7 Chambres,7 Salles de bains,Not specified,[],"['31.635808237342818', '-8.00055742263794']"
Magnifique villa contemporaine en ville,2 500 000 EUR,Agdal à Marrakech,700 m²,9 Pièces,Not specified,Not specified,Not specified,[],"['31.596448387112936', '-7.987790107727051']"
Emplacement Prime face à la Koutoubia,3 500 000 EUR,Marrakech,350 m²,8 Pièces,8 Chambres,5 Salles de bains,Not specified,[],"['31.635808237342818', '-8.00055742263794']"
Superbe Villa Contemporaine Front de Golf,2 500 000 EUR,Marrakech,850 m²,7 Pièces,6 Chambres,6 Salles de bains,Not specified,[],"['31.635808237342818', '-8.00055742263794']"
Magnifique villa contemporaine sur golf,2 368 000 EUR,Marrakech,600 m²,7 Pièces,5 Chambres,Not specified,Not specified,[],"['31.635808237342818', '-8.00055742263794']"
Sompteuse villa nichée au coeur de la Palmeraie,1 700 000 EUR,Marrakech,650 m²,8 Pièces,5 Chambres,5 Salles de bains,Not specified,[],"['31.635808237342818', '-8.00055742263794']"
Appartement Résidence Premium Village,1 150 000 DH,Ennakhil (Palmeraie) à Marrakech,85 m²,3 Pièces,2 Chambres,2 Salles de bains,2ème étage,['Bon état'],"['31.664194002214312', '-7.9561614990234375']"
Un veritable havre de paix à vendre a palmeraie,1 300 000 EUR,Ennakhil (Palmeraie) à Marrakech,690 m²,5 Pièces,4 Chambres,4 Salles de bains,Not specified,['Bon état'],"['31.646805553219806', '-7.957878112792969']"
Villa de 6 chambres dans un domaine sécurisé,14 900 000 DH,Amelkis à Marrakech,740 m²,7 Pièces,6 Chambres,4 Salles de bains,Not specified,['Bon état'],"['31.646805553219806', '-7.957878112792969']"
"Duplex de 162m² en vente, Les Orangers",1 458 000 DH,Route Casablanca à Marrakech,162 m²,3 Pièces,2 Chambres,2 Salles de bains,Not specified,['Nouveau'],"['31.756137873298158', '-7.978477478027344']"
Luxueuses propriétés de 175m² avec picisnes,2 116 300 DH,Route Amizmiz à Marrakech,170 m²,6 Pièces,3 Chambres,3 Salles de bains,Not specified,"['Bon état', '10-20 ans']","['31.539041642786586', '-8.128337860107422']"
Riad d'habitation de 130 m2,3 500 000 DH,Sidi Mimoun à Marrakech,130 m²,5 Pièces,4 Chambres,4 Salles de bains,Not specified,"['Bon état', '10-20 ans']","['31.631387022926283', '-7.988390922546387']"
Riad d'habitation de 117 m2,1 000 000 DH,Rahba Kedima à Marrakech,117 m²,4 Pièces,3 Chambres,1 Salle de bain,Not specified,"['Bon état', '20-30 ans']","['31.631387022926283', '-7.988390922546387']"
Riad d'habitation d'une superficie de 200 m2,3 313 000 DH,Rmila à Marrakech,200 m²,6 Pièces,4 Chambres,1 Salle de bain,Not specified,"['À rénover', '10-20 ans']","['31.631387022926283', '-7.988390922546387']"
Appartement duplex T3 de 143 m2,1 690 500 DH,Guéliz à Marrakech,143 m²,3 Pièces,2 Chambres,2 Salles de bains,Not specified,"['Bon état', '5-10 ans']","['31.642567539017598', '-8.007831573486328']"
Villa traditionnelle d'une superficie de 260 m2,2 200 000 DH,Hay Al Haouz à Marrakech,260 m²,4 Pièces,3 Chambres,1 Salle de bain,Not specified,"['Bon état', '10-20 ans']","['31.63947430656809', '-8.044988510611487']"
Appartement d'une superficie de 96 m2,1 450 000 DH,Majorelle à Marrakech,97 m²,3 Pièces,2 Chambres,1 Salle de bain,4ème étage,"['Bon état', '10-20 ans']","['31.642567539017598', '-8.007831573486328']"
Riad d'habitation d'une superficie de 255 m2,3 271 600 DH,Michouar à Marrakech,255 m²,9 Pièces,8 Chambres,2 Salles de bains,Not specified,"['À rénover', '10-20 ans']","['31.6132321997456', '-7.989419827354141']"
Appartement d'une superficie de 148 m2,1 650 000 DH,Majorelle à Marrakech,148 m²,3 Pièces,2 Chambres,1 Salle de bain,1er étage,"['Bon état', '10-20 ans']","['31.642567539017598', '-8.007831573486328']"
Appartement à l'achat à Sidi Ghanem. 3 belles chambres,250 000 DH,Sidi Ghanem à Marrakech,65 m²,4 Pièces,3 Chambres,2 Salles de bains,Not specified,['Nouveau'],"['31.673727043632013', '-8.068621158599882']"
Appartement de 52m² en vente Dyour Al Masjid,250 000 DH,Mhamid à Marrakech,52 m²,3 Pièces,2 Chambres,1 Salle de bain,Not specified,['Nouveau'],"['31.570355927933853', '-8.061234718922629']"
Vente villa de luxe à Route de Tahanaout. 5 chambres agréables,4 970 000 DH,Route de Tahanaout à Marrakech,430 m²,6 Pièces,5 Chambres,5 Salles de bains,Not specified,['Nouveau'],"['31.55341525585297', '-8.004483887447156']"
Appartement à l'achat à Riad Al Atlas. Surface totale 80 m²,1 020 000 DH,Riad Al Atlas à Marrakech,80 m²,3 Pièces,2 Chambres,2 Salles de bains,Not specified,['Nouveau'],"['31.581944637861028', '-7.990016341209326']"
Magnifique villa à vendre à Route de Tahanaout. Surface totale 371 m²,4 750 000 DH,Route de Tahanaout à Marrakech,371 m²,5 Pièces,5 Chambres,5 Salles de bains,Not specified,['Nouveau'],"['31.55341525585297', '-8.004483887447156']"
Villa de rêve à vendre à Marrakech,5 130 000 DH,Route de Tahanaout à Marrakech,393 m²,6 Pièces,4 Chambres,5 Salles de bains,Not specified,"['Nouveau', ""Moins d'un an""]","['31.546225', '-8.003641']"
Découvrez la Villa Nexus d'Azure à Marrakech,5 130 000 DH,Route de Tahanaout à Marrakech,391 m²,4 Pièces,4 Chambres,5 Salles de bains,Not specified,"['Nouveau', ""Moins d'un an""]","['31.546225', '-8.003641']"
Très bel appartement ARGAN 95 m2 3 chbres,1 850 000 DH,Agdal à Marrakech,95 m²,4 Pièces,3 Chambres,2 Salles de bains,2ème étage,"['Nouveau', '1-5 ans']","['31.594328257177065', '-7.989721298217773']"
"Superbe villa neuve, Amelkis, Marrakech",9 070 000 DH,Amelkis à Marrakech,400 m²,5 Pièces,4 Chambres,4 Salles de bains,Not specified,"['Nouveau', ""Moins d'un an""]","['31.617033068473265', '-7.927837371826172']"
"Appartement à vendre 83 m², 2 chambres Camp Al Ghoul Marrakech",1 200 000 DH,Camp Al Ghoul à Marrakech,83 m²,Not specified,2 Chambres,1 Salle de bain,5ème étage,[],"['31.640338850596557', '-8.024911880493164']"
"Appartement à vendre 96 m², 2 chambres Issil Marrakech",850 000 DH,Guéliz à Marrakech,96 m²,Not specified,2 Chambres,2 Salles de bains,1er étage,[],"['31.635077472598304', '-8.010320663452148']"
"Appartement à vendre 185 m², 4 chambres Daoudiat Marrakech",2 000 000 DH,Daoudiat à Marrakech,185 m²,Not specified,4 Chambres,2 Salles de bains,3ème étage,[],"['31.647024755596213', '-7.99405574798584']"
"Appartement à vendre 62 m², 2 chambres Sanaoubar Marrakech",800 000 DH,Sanaoubar à Marrakech,62 m²,Not specified,2 Chambres,2 Salles de bains,3ème étage,[],"['-8.024325095045466', '31.67011704107589']"
"Villa à vendre ***-****** m², 6 chambres El ouidane Marrakech",8 300 000 DH,Marrakech,10400 m²,Not specified,6 Chambres,6 Salles de bains,Not specified,[],"['31.635808237342818', '-8.00055742263794']"
"Villa à vendre 306 m², 3 chambres El Kouri Marrakech",2 950 000 DH,Route de l'Ourika à Marrakech,306 m²,Not specified,3 Chambres,2 Salles de bains,Not specified,[],"['31.504507459866005', '-7.985343933105469']"
"Villa à vendre 356 m², 4 chambres Les Portes de Marrakech 2 Marrakech",3 100 000 DH,Marrakech,356 m²,Not specified,4 Chambres,2 Salles de bains,Not specified,[],"['31.635808237342818', '-8.00055742263794']"
"Appartement à vendre 113 m², 2 chambres Majorelle Marrakech",1 000 000 DH,Majorelle à Marrakech,113 m²,Not specified,2 Chambres,1 Salle de bain,2ème étage,[],"['31.643298244904038', '-8.003711700439453']"
"Appartement à vendre 112 m², 3 chambres Koudia Marrakech",950 000 DH,Koudia à Marrakech,112 m²,Not specified,3 Chambres,1 Salle de bain,3ème étage,[],"['31.62064369245056', '-7.994785308837891']"
"Appartement à vendre 65 m², 2 chambres Sanaoubar Marrakech",600 000 DH,Sanaoubar à Marrakech,65 m²,Not specified,2 Chambres,1 Salle de bain,3ème étage,[],"['-8.024325095045466', '31.67011704107589']"
Studio à vendre 39 m² Camp Al Ghoul Marrakech,850 000 DH,Camp Al Ghoul à Marrakech,39 m²,Not specified,1 Chambre,1 Salle de bain,1er étage,[],"['31.640338850596557', '-8.024911880493164']"
"Appartement à vendre 113 m², 2 chambres Guéliz Marrakech",1 450 000 DH,Guéliz à Marrakech,113 m²,Not specified,2 Chambres,2 Salles de bains,5ème étage,[],"['31.635077472598304', '-8.010320663452148']"
Studio à vendre 78 m² Camp Al Ghoul Marrakech,1 200 000 DH,Camp Al Ghoul à Marrakech,78 m²,Not specified,1 Chambre,1 Salle de bain,5ème étage,[],"['31.640338850596557', '-8.024911880493164']"
Villa de 350 m2 Quartier TARGA,3 200 000 DH,Hay Al Haouz à Marrakech,350 m²,10 Pièces,5 Chambres,3 Salles de bains,Not specified,"['Bon état', '10-20 ans']","['31.63730628711834', '-8.053836822509766']"
Appartement de standing de 120 m2,5 460 000 DH,Hivernage à Marrakech,120 m²,3 Pièces,2 Chambres,2 Salles de bains,2ème étage,"['Bon état', '5-10 ans']","['31.642567539017598', '-8.007831573486328']"
